"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Home","Nrtg","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct"
"276",276,522602,2571,1771,2571,10,10,39,19,8,21,11,23,19,200,"Basketball Stars Weert","Basketba",522602,1771,1771,2571,27,21,35,17,9,19,9,22,13,200,"Landstede Basketbal","Landsted",4.6,12.42,72,82,FALSE,TRUE,83.6,79.42,71.83,70.99375,71,FALSE,71.411875,101.408450704225,115.492957746479,TRUE,-14.0845070422535,0.516666666666667,0.333333333333333,0.267605633802817,0.166666666666667,0.564814814814815,0.28125,0.183098591549296,0.388888888888889,0.603715170278638,0.325077399380805,0.0712074303405573,0.487179487179487,0.380952380952381,1
"277",277,522603,3138,3138,6115,16,9,43,22,7,17,11,24,18,200,"BV Aris","BV Aris",522603,6115,3138,6115,9,6,49,29,8,22,11,30,13,200,"Giants Academy","Giants A",7.36,4.14,74,88,FALSE,TRUE,85.36,88.14,76.4607317073171,76.7062857142857,77,FALSE,76.5835087108014,96.1038961038961,114.285714285714,FALSE,-18.1818181818182,0.541666666666667,0.268292682926829,0.233766233766234,0.15,0.577464788732394,0.314285714285714,0.168831168831169,0.0845070422535211,0.638361045130641,0.252375296912114,0.109263657957245,0.511627906976744,0.411764705882353,0.5625
"278",278,522603,6115,3138,6115,9,6,49,29,8,22,11,30,13,200,"Giants Academy","Giants A",522603,3138,3138,6115,16,9,43,22,7,17,11,24,18,200,"BV Aris","BV Aris",4.14,7.36,88,74,TRUE,FALSE,88.14,85.36,76.7062857142857,76.4607317073171,77,FALSE,76.5835087108014,114.285714285714,96.1038961038961,TRUE,18.1818181818182,0.577464788732394,0.314285714285714,0.168831168831169,0.0845070422535211,0.541666666666667,0.268292682926829,0.233766233766234,0.15,0.652116050039925,0.292786797977109,0.0550971519829651,0.591836734693878,0.363636363636364,0.666666666666667
"279",279,522604,2823,3120,2823,35,28,33,19,6,22,10,26,9,200,"EBBC","EBBC",522604,3120,3120,2823,30,18,30,17,8,21,7,22,14,200,"ABC Amsterdam","ABC Amst",16.1,13.8,84,76,TRUE,FALSE,80.1,78.8,70.06875,72.8987878787879,71,FALSE,71.4837689393939,118.30985915493,107.042253521127,TRUE,11.2676056338028,0.509090909090909,0.3125,0.126760563380282,0.509090909090909,0.568627450980392,0.212121212121212,0.197183098591549,0.352941176470588,0.464135021097046,0.309423347398031,0.226441631504923,0.575757575757576,0.272727272727273,0.8
"280",280,522604,3120,3120,2823,30,18,30,17,8,21,7,22,14,200,"ABC Amsterdam","ABC Amst",522604,2823,3120,2823,35,28,33,19,6,22,10,26,9,200,"EBBC","EBBC",13.8,16.1,76,84,FALSE,TRUE,78.8,80.1,72.8987878787879,70.06875,71,FALSE,71.4837689393939,107.042253521127,118.30985915493,FALSE,-11.2676056338028,0.568627450980392,0.212121212121212,0.197183098591549,0.352941176470588,0.509090909090909,0.3125,0.126760563380282,0.509090909090909,0.462962962962963,0.324074074074074,0.212962962962963,0.566666666666667,0.380952380952381,0.6
"281",281,522605,6115,6115,8594,33,23,38,22,8,18,8,21,10,200,"Giants Academy","Giants A",522605,8594,6115,8594,11,8,42,25,10,22,9,22,16,200,"GasTerra Flames","GasTerra",15.18,5.06,91,88,TRUE,FALSE,81.18,85.06,73.7613333333333,75.751,75,FALSE,74.7561666666667,121.333333333333,117.333333333333,FALSE,4,0.607142857142857,0.266666666666667,0.133333333333333,0.410714285714286,0.625,0.3,0.213333333333333,0.125,0.533857825231807,0.252880022478224,0.213262152289969,0.578947368421053,0.444444444444444,0.696969696969697
"282",282,522605,8594,6115,8594,11,8,42,25,10,22,9,22,16,200,"GasTerra Flames","GasTerra",522605,6115,6115,8594,33,23,38,22,8,18,8,21,10,200,"Giants Academy","Giants A",5.06,15.18,88,91,FALSE,TRUE,85.06,81.18,75.751,73.7613333333333,75,FALSE,74.7561666666667,117.333333333333,121.333333333333,TRUE,-4,0.625,0.3,0.213333333333333,0.125,0.607142857142857,0.266666666666667,0.133333333333333,0.410714285714286,0.608166811468288,0.318563567911961,0.073269620619751,0.595238095238095,0.454545454545455,0.727272727272727
"283",283,522606,2571,2571,3107,28,25,44,19,6,14,10,29,19,200,"Basketball Stars Weert","Basketba",522606,3107,2571,3107,32,23,46,23,7,23,18,26,8,200,"BS Leiden","BS Leide",12.88,14.72,81,90,FALSE,TRUE,89.88,91.72,80.0716666666667,75.7382978723404,78,TRUE,77.9049822695035,103.846153846154,115.384615384615,FALSE,-11.5384615384615,0.482758620689655,0.277777777777778,0.243589743589744,0.431034482758621,0.485507246376812,0.382978723404255,0.102564102564103,0.333333333333333,0.620767494356659,0.197516930022573,0.181715575620768,0.431818181818182,0.428571428571429,0.892857142857143
"284",284,522606,3107,2571,3107,32,23,46,23,7,23,18,26,8,200,"BS Leiden","BS Leide",522606,2571,2571,3107,28,25,44,19,6,14,10,29,19,200,"Basketball Stars Weert","Basketba",14.72,12.88,90,81,TRUE,FALSE,91.72,89.88,75.7382978723404,80.0716666666667,78,TRUE,77.9049822695035,115.384615384615,103.846153846154,TRUE,11.5384615384615,0.485507246376812,0.382978723404255,0.102564102564103,0.333333333333333,0.482758620689655,0.277777777777778,0.243589743589744,0.431034482758621,0.549450549450549,0.274725274725275,0.175824175824176,0.5,0.304347826086957,0.71875
"285",285,522607,1771,2823,1771,16,12,41,19,8,21,12,20,18,200,"Landstede Basketbal","Landsted",522607,2823,2823,1771,22,17,46,25,6,20,14,26,15,200,"EBBC","EBBC",7.36,10.12,74,85,FALSE,TRUE,87.36,91.12,75.5336842105263,75.6994117647059,76,FALSE,75.6165479876161,97.3684210526316,111.842105263158,TRUE,-14.4736842105263,0.5,0.315789473684211,0.236842105263158,0.193548387096774,0.515151515151515,0.411764705882353,0.197368421052632,0.257575757575758,0.591118800461361,0.302768166089965,0.106113033448674,0.463414634146341,0.380952380952381,0.75
"286",286,522607,2823,2823,1771,22,17,46,25,6,20,14,26,15,200,"EBBC","EBBC",522607,1771,2823,1771,16,12,41,19,8,21,12,20,18,200,"Landstede Basketbal","Landsted",10.12,7.36,85,74,TRUE,FALSE,91.12,87.36,75.6994117647059,75.5336842105263,76,FALSE,75.6165479876161,111.842105263158,97.3684210526316,FALSE,14.4736842105263,0.515151515151515,0.411764705882353,0.197368421052632,0.257575757575758,0.5,0.315789473684211,0.236842105263158,0.193548387096774,0.604308985811876,0.262743037309511,0.132947976878613,0.543478260869565,0.3,0.772727272727273
"287",287,522608,2393,2393,3138,19,11,44,21,6,21,16,21,17,200,"Matrixx Magixx","Matrixx ",522608,3138,2393,3138,16,12,53,27,4,13,15,27,16,200,"BV Aris","BV Aris",8.74,7.36,71,78,FALSE,TRUE,90.74,89.36,75.6106976744186,73.7558333333333,75,FALSE,74.683265503876,94.6666666666667,104,FALSE,-9.33333333333333,0.461538461538462,0.372093023255814,0.226666666666667,0.169230769230769,0.5,0.416666666666667,0.213333333333333,0.181818181818182,0.59669107675617,0.284784377542718,0.118524545701112,0.477272727272727,0.285714285714286,0.578947368421053
"288",288,522608,3138,2393,3138,16,12,53,27,4,13,15,27,16,200,"BV Aris","BV Aris",522608,2393,2393,3138,19,11,44,21,6,21,16,21,17,200,"Matrixx Magixx","Matrixx ",7.36,8.74,78,71,TRUE,FALSE,89.36,90.74,73.7558333333333,75.6106976744186,75,FALSE,74.683265503876,104,94.6666666666667,TRUE,9.33333333333333,0.5,0.416666666666667,0.213333333333333,0.181818181818182,0.461538461538462,0.372093023255814,0.226666666666667,0.169230769230769,0.722464558342421,0.177208287895311,0.100327153762268,0.509433962264151,0.307692307692308,0.75
"289",289,522609,3103,3103,3120,12,7,38,13,6,15,8,15,11,200,"Rotterdam Basketbal","Rotterda",522609,3120,3103,3120,10,7,47,31,4,16,11,33,14,200,"ABC Amsterdam","ABC Amst",5.52,4.6,51,81,FALSE,TRUE,69.52,81.6,62.4214634146341,68.9246153846154,66,TRUE,65.6730393996248,77.2727272727273,122.727272727273,FALSE,-45.4545454545455,0.415094339622642,0.195121951219512,0.166666666666667,0.132075471698113,0.587301587301587,0.423076923076923,0.212121212121212,0.111111111111111,0.649350649350649,0.256322624743677,0.0943267259056733,0.342105263157895,0.4,0.583333333333333
"290",290,522609,3120,3103,3120,10,7,47,31,4,16,11,33,14,200,"ABC Amsterdam","ABC Amst",522609,3103,3103,3120,12,7,38,13,6,15,8,15,11,200,"Rotterdam Basketbal","Rotterda",4.6,5.52,81,51,TRUE,FALSE,81.6,69.52,68.9246153846154,62.4214634146341,66,TRUE,65.6730393996248,122.727272727273,77.2727272727273,TRUE,45.4545454545455,0.587301587301587,0.423076923076923,0.212121212121212,0.111111111111111,0.415094339622642,0.195121951219512,0.166666666666667,0.132075471698113,0.695266272189349,0.236686390532544,0.0680473372781065,0.659574468085106,0.25,0.7
"291",291,522610,2571,3138,2571,24,20,37,20,10,24,9,27,23,200,"Basketball Stars Weert","Basketba",522610,3138,3138,2571,15,11,44,23,7,25,15,22,20,200,"BV Aris","BV Aris",11.04,6.9,90,78,TRUE,FALSE,95.04,95.9,85.41,80.9964285714286,83,TRUE,83.2032142857143,108.433734939759,93.9759036144578,TRUE,14.4578313253012,0.573770491803279,0.290322580645161,0.27710843373494,0.327868852459016,0.485507246376812,0.357142857142857,0.240963855421687,0.159420289855072,0.513603553581344,0.333148250971682,0.153248195446974,0.540540540540541,0.416666666666667,0.833333333333333
"292",292,522610,3138,3138,2571,15,11,44,23,7,25,15,22,20,200,"BV Aris","BV Aris",522610,2571,3138,2571,24,20,37,20,10,24,9,27,23,200,"Basketball Stars Weert","Basketba",6.9,11.04,78,90,FALSE,TRUE,95.9,95.04,80.9964285714286,85.41,83,TRUE,83.2032142857143,93.9759036144578,108.433734939759,FALSE,-14.4578313253012,0.485507246376812,0.357142857142857,0.240963855421687,0.159420289855072,0.573770491803279,0.290322580645161,0.27710843373494,0.327868852459016,0.579710144927536,0.329380764163373,0.0909090909090909,0.522727272727273,0.28,0.733333333333333
"293",293,522611,3103,6115,3103,23,16,50,14,1,13,28,18,22,200,"Rotterdam Basketbal","Rotterda",522611,6115,6115,3103,13,8,51,31,5,19,17,35,19,200,"Giants Academy","Giants A",10.58,5.98,47,85,FALSE,TRUE,95.58,94.98,72.7533333333333,77.3097142857143,75,TRUE,75.0315238095238,62.6666666666667,113.333333333333,TRUE,-50.6666666666667,0.246031746031746,0.444444444444444,0.293333333333333,0.253968253968254,0.55,0.485714285714286,0.253333333333333,0.114285714285714,0.679532481652623,0.176678445229682,0.143789073117695,0.28,0.0769230769230769,0.695652173913043
"294",294,522611,6115,6115,3103,13,8,51,31,5,19,17,35,19,200,"Giants Academy","Giants A",522611,3103,6115,3103,23,16,50,14,1,13,28,18,22,200,"Rotterdam Basketbal","Rotterda",5.98,10.58,85,47,TRUE,FALSE,94.98,95.58,77.3097142857143,72.7533333333333,75,TRUE,75.0315238095238,113.333333333333,62.6666666666667,FALSE,50.6666666666667,0.55,0.485714285714286,0.253333333333333,0.114285714285714,0.246031746031746,0.444444444444444,0.293333333333333,0.253968253968254,0.671229270860753,0.250065806791261,0.0787049223479863,0.607843137254902,0.263157894736842,0.615384615384615
"295",295,522612,2393,8594,2393,28,18,40,22,6,16,7,28,17,200,"Matrixx Magixx","Matrixx ",522612,8594,8594,2393,19,11,34,17,10,21,6,23,20,200,"GasTerra Flames","GasTerra",12.88,8.74,80,75,TRUE,FALSE,85.88,83.74,78.8893333333333,78.4529411764706,79,FALSE,78.671137254902,101.26582278481,94.9367088607595,TRUE,6.32911392405063,0.553571428571429,0.233333333333333,0.215189873417722,0.321428571428571,0.581818181818182,0.176470588235294,0.253164556962025,0.2,0.580720092915215,0.232288037166086,0.186991869918699,0.55,0.375,0.642857142857143
"296",296,522612,8594,8594,2393,19,11,34,17,10,21,6,23,20,200,"GasTerra Flames","GasTerra",522612,2393,8594,2393,28,18,40,22,6,16,7,28,17,200,"Matrixx Magixx","Matrixx ",8.74,12.88,75,80,FALSE,TRUE,83.74,85.88,78.4529411764706,78.8893333333333,79,FALSE,78.671137254902,94.9367088607595,101.26582278481,FALSE,-6.32911392405063,0.581818181818182,0.176470588235294,0.253164556962025,0.2,0.553571428571429,0.233333333333333,0.215189873417722,0.321428571428571,0.533417006589269,0.329463445246313,0.137119548164418,0.5,0.476190476190476,0.578947368421053
"297",297,522613,1771,1771,3120,12,6,40,25,2,12,5,24,16,200,"Landstede Basketbal","Landsted",522613,3120,1771,3120,19,12,47,22,3,8,9,22,10,200,"ABC Amsterdam","ABC Amst",5.52,8.74,62,65,FALSE,TRUE,73.52,73.74,68.5662962962963,64.9854545454546,67,FALSE,66.7758754208754,92.5373134328358,97.0149253731343,FALSE,-4.47761194029852,0.538461538461538,0.185185185185185,0.238805970149254,0.115384615384615,0.481818181818182,0.272727272727273,0.149253731343284,0.218181818181818,0.695410292072323,0.208623087621697,0.0959666203059805,0.625,0.166666666666667,0.5
"298",298,522613,3120,1771,3120,19,12,47,22,3,8,9,22,10,200,"ABC Amsterdam","ABC Amst",522613,1771,1771,3120,12,6,40,25,2,12,5,24,16,200,"Landstede Basketbal","Landsted",8.74,5.52,65,62,TRUE,FALSE,73.74,73.52,64.9854545454546,68.5662962962963,67,FALSE,66.7758754208754,97.0149253731343,92.5373134328358,TRUE,4.47761194029852,0.481818181818182,0.272727272727273,0.149253731343284,0.218181818181818,0.538461538461538,0.185185185185185,0.238805970149254,0.115384615384615,0.737370567932225,0.125509883903357,0.137119548164418,0.468085106382979,0.375,0.631578947368421
"299",299,522614,2823,3107,2823,15,13,46,23,4,15,15,22,15,200,"EBBC","EBBC",522614,3107,3107,2823,21,19,43,19,5,14,11,19,13,200,"BS Leiden","BS Leide",6.9,9.66,71,72,FALSE,TRUE,82.9,79.66,66.85,67.89,67,FALSE,67.37,105.970149253731,107.462686567164,TRUE,-1.49253731343283,0.475409836065574,0.441176470588235,0.223880597014925,0.213114754098361,0.464912280701754,0.333333333333333,0.194029850746269,0.333333333333333,0.677466863033873,0.220913107511046,0.101620029455081,0.5,0.266666666666667,0.866666666666667
"300",300,522614,3107,3107,2823,21,19,43,19,5,14,11,19,13,200,"BS Leiden","BS Leide",522614,2823,3107,2823,15,13,46,23,4,15,15,22,15,200,"EBBC","EBBC",9.66,6.9,72,71,TRUE,FALSE,79.66,82.9,67.89,66.85,67,FALSE,67.37,107.462686567164,105.970149253731,FALSE,1.49253731343283,0.464912280701754,0.333333333333333,0.194029850746269,0.333333333333333,0.475409836065574,0.441176470588235,0.223880597014925,0.213114754098361,0.645064506450645,0.21002100210021,0.144914491449145,0.441860465116279,0.357142857142857,0.904761904761905
"301",301,522615,1771,3103,1771,18,14,43,20,7,21,19,35,17,200,"Landstede Basketbal","Landsted",522615,3103,3103,1771,15,6,44,21,8,21,8,19,12,200,"Rotterdam Basketbal","Rotterda",8.28,6.9,75,72,TRUE,FALSE,89.28,83.9,69.485,76.733488372093,73,TRUE,73.1092441860465,102.739726027397,98.6301369863014,TRUE,4.10958904109589,0.4765625,0.5,0.232876712328767,0.21875,0.507692307692308,0.186046511627907,0.164383561643836,0.0923076923076923,0.594908688433868,0.290536801328168,0.114554510237963,0.465116279069767,0.333333333333333,0.777777777777778
"302",302,522615,3103,3103,1771,15,6,44,21,8,21,8,19,12,200,"Rotterdam Basketbal","Rotterda",522615,1771,3103,1771,18,14,43,20,7,21,19,35,17,200,"Landstede Basketbal","Landsted",6.9,8.28,72,75,FALSE,TRUE,83.9,89.28,76.733488372093,69.485,73,TRUE,73.1092441860465,98.6301369863014,102.739726027397,FALSE,-4.10958904109589,0.507692307692308,0.186046511627907,0.164383561643836,0.0923076923076923,0.4765625,0.5,0.232876712328767,0.21875,0.611961057023644,0.292072322670375,0.0959666203059805,0.477272727272727,0.380952380952381,0.4
"303",303,522616,2393,2393,6115,16,11,53,31,8,21,12,26,8,200,"Matrixx Magixx","Matrixx ",522616,6115,2393,6115,10,7,49,27,6,18,11,21,15,200,"Giants Academy","Giants A",7.36,4.6,97,79,TRUE,FALSE,89.36,86.6,75.7418181818182,75.7843243243243,76,FALSE,75.7630712530712,127.631578947368,103.947368421053,FALSE,23.6842105263158,0.581081081081081,0.363636363636364,0.105263157894737,0.148648648648649,0.537313432835821,0.297297297297297,0.197368421052632,0.104477611940299,0.651425762045231,0.25811209439528,0.0904621435594887,0.584905660377358,0.380952380952381,0.6875
"304",304,522616,6115,2393,6115,10,7,49,27,6,18,11,21,15,200,"Giants Academy","Giants A",522616,2393,2393,6115,16,11,53,31,8,21,12,26,8,200,"Matrixx Magixx","Matrixx ",4.6,7.36,79,97,FALSE,TRUE,86.6,89.36,75.7843243243243,75.7418181818182,76,FALSE,75.7630712530712,103.947368421053,127.631578947368,TRUE,-23.6842105263158,0.537313432835821,0.297297297297297,0.197368421052632,0.104477611940299,0.581081081081081,0.363636363636364,0.105263157894737,0.148648648648649,0.684357541899441,0.251396648044693,0.0642458100558659,0.551020408163265,0.333333333333333,0.7
"305",305,522617,2823,2823,3138,28,18,44,22,4,15,14,23,14,200,"EBBC","EBBC",522617,3138,2823,3138,16,9,36,17,10,25,15,27,19,200,"BV Aris","BV Aris",12.88,7.36,74,73,TRUE,FALSE,85.88,87.36,73.8229268292683,72.9994736842105,73,FALSE,73.4112002567394,101.369863013699,100,FALSE,1.36986301369863,0.474576271186441,0.341463414634146,0.191780821917808,0.305084745762712,0.524590163934426,0.394736842105263,0.26027397260274,0.147540983606557,0.612131329994435,0.208681135225376,0.179187534780189,0.5,0.266666666666667,0.642857142857143
"306",306,522617,3138,2823,3138,16,9,36,17,10,25,15,27,19,200,"BV Aris","BV Aris",522617,2823,2823,3138,28,18,44,22,4,15,14,23,14,200,"EBBC","EBBC",7.36,12.88,73,74,FALSE,TRUE,87.36,85.88,72.9994736842105,73.8229268292683,73,FALSE,73.4112002567394,100,101.369863013699,TRUE,-1.36986301369863,0.524590163934426,0.394736842105263,0.26027397260274,0.147540983606557,0.474576271186441,0.341463414634146,0.191780821917808,0.305084745762712,0.526623756582797,0.365710942071387,0.107665301345816,0.472222222222222,0.4,0.5625
"307",307,522618,3107,3120,3107,24,18,37,20,4,16,16,27,16,200,"BS Leiden","BS Leide",522618,3120,3120,3107,28,17,38,19,0,11,9,17,19,200,"ABC Amsterdam","ABC Amst",11.04,12.88,70,55,TRUE,FALSE,80.04,80.88,64.9951515151515,72.855,69,TRUE,68.9250757575757,101.449275362319,79.7101449275362,TRUE,21.7391304347826,0.490566037735849,0.484848484848485,0.231884057971014,0.339622641509434,0.387755102040816,0.25,0.27536231884058,0.346938775510204,0.577763897564022,0.249843847595253,0.172392254840725,0.540540540540541,0.25,0.75
"308",308,522618,3120,3120,3107,28,17,38,19,0,11,9,17,19,200,"ABC Amsterdam","ABC Amst",522618,3107,3120,3107,24,18,37,20,4,16,16,27,16,200,"BS Leiden","BS Leide",12.88,11.04,55,70,FALSE,TRUE,80.88,80.04,72.855,64.9951515151515,69,TRUE,68.9250757575757,79.7101449275362,101.449275362319,FALSE,-21.7391304347826,0.387755102040816,0.25,0.27536231884058,0.346938775510204,0.490566037735849,0.484848484848485,0.231884057971014,0.339622641509434,0.614091790562379,0.177763413057531,0.208144796380091,0.5,0,0.607142857142857
"309",309,522619,2571,2571,8594,9,6,46,16,4,19,9,26,14,200,"Basketball Stars Weert","Basketba",522619,8594,2571,8594,17,7,51,28,5,20,19,40,15,200,"GasTerra Flames","GasTerra",4.14,7.82,50,78,FALSE,TRUE,83.14,93.82,74.2961224489796,76.6524444444444,75,FALSE,75.474283446712,66.6666666666667,104,FALSE,-37.3333333333333,0.338461538461538,0.183673469387755,0.186666666666667,0.0923076923076923,0.5,0.422222222222222,0.2,0.0985915492957746,0.665316748625976,0.274804743997686,0.0598785073763379,0.347826086956522,0.210526315789474,0.666666666666667
"310",310,522619,8594,2571,8594,17,7,51,28,5,20,19,40,15,200,"GasTerra Flames","GasTerra",522619,2571,2571,8594,9,6,46,16,4,19,9,26,14,200,"Basketball Stars Weert","Basketba",7.82,4.14,78,50,TRUE,FALSE,93.82,83.14,76.6524444444444,74.2961224489796,75,FALSE,75.474283446712,104,66.6666666666667,TRUE,37.3333333333333,0.5,0.422222222222222,0.2,0.0985915492957746,0.338461538461538,0.183673469387755,0.186666666666667,0.0923076923076923,0.647043897487947,0.253742704897234,0.0992133976148186,0.549019607843137,0.25,0.411764705882353
"311",311,522620,1771,3107,1771,25,13,36,17,5,21,12,25,21,200,"Landstede Basketbal","Landsted",522620,3107,3107,1771,26,21,45,23,3,17,11,27,20,200,"BS Leiden","BS Leide",11.5,11.96,62,76,FALSE,TRUE,89.5,93.96,77.9769230769231,82.19,80,TRUE,80.0834615384615,77.5,95,TRUE,-17.5,0.429824561403509,0.307692307692308,0.2625,0.228070175438596,0.443548387096774,0.305555555555556,0.25,0.338709677419355,0.525547445255474,0.306569343065693,0.167883211678832,0.472222222222222,0.238095238095238,0.52
"312",312,522620,3107,3107,1771,26,21,45,23,3,17,11,27,20,200,"BS Leiden","BS Leide",522620,1771,3107,1771,25,13,36,17,5,21,12,25,21,200,"Landstede Basketbal","Landsted",11.96,11.5,76,62,TRUE,FALSE,93.96,89.5,82.19,77.9769230769231,80,TRUE,80.0834615384615,95,77.5,FALSE,17.5,0.443548387096774,0.305555555555556,0.25,0.338709677419355,0.429824561403509,0.307692307692308,0.2625,0.228070175438596,0.608436992969172,0.229853975121687,0.16170903190914,0.511111111111111,0.176470588235294,0.807692307692308
"313",313,522621,2823,8594,2823,28,19,31,10,3,13,8,29,18,187,"EBBC","EBBC",522621,8594,8594,2823,21,17,55,28,3,18,14,28,13,213,"GasTerra Flames","GasTerra",12.88,9.66,48,82,FALSE,TRUE,74.88,95.66,67.5088888888889,81.0283720930233,74,TRUE,74.2686304909561,64.8648648648649,110.810810810811,TRUE,-45.9459459459459,0.329545454545455,0.222222222222222,0.243243243243243,0.431818181818182,0.445205479452055,0.325581395348837,0.175675675675676,0.232876712328767,0.545007032348804,0.228551336146273,0.226441631504923,0.32258064516129,0.230769230769231,0.678571428571429
"314",314,522621,8594,8594,2823,21,17,55,28,3,18,14,28,13,213,"GasTerra Flames","GasTerra",522621,2823,8594,2823,28,19,31,10,3,13,8,29,18,187,"EBBC","EBBC",9.66,12.88,82,48,TRUE,FALSE,95.66,74.88,81.0283720930233,67.5088888888889,74,TRUE,74.2686304909561,110.810810810811,64.8648648648649,FALSE,45.9459459459459,0.445205479452055,0.325581395348837,0.175675675675676,0.232876712328767,0.329545454545455,0.222222222222222,0.243243243243243,0.431818181818182,0.665376240019356,0.217759496733608,0.116864263247036,0.509090909090909,0.166666666666667,0.80952380952381
"315",315,522622,2393,2393,3103,7,2,41,24,6,23,15,26,12,182,"Matrixx Magixx","Matrixx ",522622,3103,2393,3103,10,5,47,21,8,23,7,28,18,218,"Rotterdam Basketbal","Rotterda",3.22,4.6,68,71,FALSE,TRUE,79.22,92.6,66.5293023255814,83.2942424242424,75,TRUE,74.9117723749119,90.6666666666667,94.6666666666667,FALSE,-4,0.515625,0.348837209302326,0.16,0.03125,0.471428571428571,0.212121212121212,0.24,0.0714285714285714,0.609937518595656,0.342160071407319,0.0479024099970247,0.585365853658537,0.260869565217391,0.285714285714286
"316",316,522622,3103,2393,3103,10,5,47,21,8,23,7,28,18,218,"Rotterdam Basketbal","Rotterda",522622,2393,2393,3103,7,2,41,24,6,23,15,26,12,182,"Matrixx Magixx","Matrixx ",4.6,3.22,71,68,TRUE,FALSE,92.6,79.22,83.2942424242424,66.5293023255814,75,TRUE,74.9117723749119,94.6666666666667,90.6666666666667,TRUE,4,0.471428571428571,0.212121212121212,0.24,0.0714285714285714,0.515625,0.348837209302326,0.16,0.03125,0.630026809651475,0.308310991957105,0.0616621983914209,0.446808510638298,0.347826086956522,0.5
"317",317,522623,3120,3138,3120,13,11,35,17,6,21,12,32,14,200,"ABC Amsterdam","ABC Amst",522623,3138,3138,3120,15,12,53,23,3,15,19,23,8,200,"BV Aris","BV Aris",5.98,6.9,63,67,FALSE,TRUE,75.98,82.9,63.8737142857143,66.1576470588235,65,FALSE,65.0156806722689,96.9230769230769,103.076923076923,TRUE,-6.15384615384616,0.464285714285714,0.342857142857143,0.215384615384615,0.196428571428571,0.404411764705882,0.372549019607843,0.123076923076923,0.176470588235294,0.564698289770894,0.338818973862536,0.0964827363665699,0.485714285714286,0.285714285714286,0.846153846153846
"318",318,522623,3138,3138,3120,15,12,53,23,3,15,19,23,8,200,"BV Aris","BV Aris",522623,3120,3138,3120,13,11,35,17,6,21,12,32,14,200,"ABC Amsterdam","ABC Amst",6.9,5.98,67,63,TRUE,FALSE,82.9,75.98,66.1576470588235,63.8737142857143,65,FALSE,65.0156806722689,103.076923076923,96.9230769230769,FALSE,6.15384615384616,0.404411764705882,0.372549019607843,0.123076923076923,0.176470588235294,0.464285714285714,0.342857142857143,0.215384615384615,0.196428571428571,0.707610146862483,0.200267022696929,0.0921228304405874,0.433962264150943,0.2,0.8
"319",319,522624,2571,6115,2571,17,16,50,26,2,18,14,28,15,200,"Basketball Stars Weert","Basketba",522624,6115,6115,2571,25,21,42,23,4,20,12,29,15,200,"Giants Academy","Giants A",7.82,11.5,74,79,FALSE,TRUE,90.82,88.5,76.8851162790698,77.265,77,FALSE,77.0750581395349,96.1038961038961,102.597402597403,TRUE,-6.49350649350649,0.426470588235294,0.325581395348837,0.194805194805195,0.235294117647059,0.467741935483871,0.3,0.194805194805195,0.338709677419355,0.65945660775521,0.237404378791876,0.103139013452915,0.52,0.111111111111111,0.941176470588235
"320",320,522624,6115,6115,2571,25,21,42,23,4,20,12,29,15,200,"Giants Academy","Giants A",522624,2571,6115,2571,17,16,50,26,2,18,14,28,15,200,"Basketball Stars Weert","Basketba",11.5,7.82,79,74,TRUE,FALSE,88.5,90.82,77.265,76.8851162790698,77,FALSE,77.0750581395349,102.597402597403,96.1038961038961,FALSE,6.49350649350649,0.467741935483871,0.3,0.194805194805195,0.338709677419355,0.426470588235294,0.325581395348837,0.194805194805195,0.235294117647059,0.571428571428571,0.272108843537415,0.156462585034014,0.547619047619048,0.2,0.84
"321",321,522625,3120,3120,8594,23,14,42,12,1,16,8,27,16,200,"ABC Amsterdam","ABC Amst",522625,8594,3120,8594,20,13,49,20,10,21,17,37,12,200,"GasTerra Flames","GasTerra",10.58,9.2,41,83,FALSE,TRUE,84.58,91.2,76.02,74.6636363636364,75,FALSE,75.3418181818182,54.6666666666667,110.666666666667,FALSE,-56,0.232758620689655,0.177777777777778,0.213333333333333,0.241379310344828,0.5,0.386363636363636,0.16,0.185714285714286,0.612423447069116,0.233304170312044,0.154272382618839,0.285714285714286,0.0625,0.608695652173913
